SDS 2.3 RQ Results	1.2
Filename	119A.sdm
Assay Type	RQ Study
EmbeddedFile	B06-7144-A
Run DateTime	Wed May 27 13:58:26 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
165	Analyzed	hsa-miR-330-5p-4395341	B06-7144-A	Target	40.000	20.071				false	0/1	false				
166	Analyzed	hsa-miR-331-3p-4373046	B06-7144-A	Target	26.159	6.230		0.000	1.000	false	0/1	false				
167	Analyzed	hsa-miR-331-5p-4395344	B06-7144-A	Target	40.000	20.071				false	0/1	false				
168	Analyzed	hsa-miR-335-4373045	B06-7144-A	Target	28.721	8.792		0.000	1.000	false	0/1	false				
169	Analyzed	hsa-miR-337-5p-4395267	B06-7144-A	Target	40.000	20.071				false	0/1	false				
170	Analyzed	hsa-miR-338-3p-4395363	B06-7144-A	Target	31.713	11.784		0.000	1.000	false	0/1	false				
171	Analyzed	hsa-miR-339-3p-4395295	B06-7144-A	Target	29.817	9.888		0.000	1.000	false	0/1	false				
172	Analyzed	hsa-miR-339-5p-4395368	B06-7144-A	Target	32.412	12.483		0.000	1.000	false	0/1	false				
173	Analyzed	hsa-miR-33b-4395196	B06-7144-A	Target	40.000	20.071				false	0/1	false				
174	Analyzed	hsa-miR-340-4395369	B06-7144-A	Target	29.313	9.384		0.000	1.000	false	0/1	false				
175	Analyzed	hsa-miR-342-3p-4395371	B06-7144-A	Target	26.156	6.227		0.000	1.000	false	0/1	false				
176	Analyzed	hsa-miR-342-5p-4395258	B06-7144-A	Target	40.000	20.071				false	0/1	false				
177	Analyzed	hsa-miR-345-4395297	B06-7144-A	Target	28.602	8.673		0.000	1.000	false	0/1	false				
178	Analyzed	hsa-miR-346-4373038	B06-7144-A	Target	40.000	20.071				false	0/1	false				
179	Analyzed	hsa-miR-34a-4395168	B06-7144-A	Target	26.847	6.918		0.000	1.000	false	0/1	false				
180	Analyzed	hsa-miR-34c-5p-4373036	B06-7144-A	Target	38.091	18.162		0.000	1.000	false	0/1	false				
181	Analyzed	hsa-miR-361-5p-4373035	B06-7144-A	Target	30.808	10.879		0.000	1.000	false	0/1	false				
182	Analyzed	hsa-miR-362-3p-4395228	B06-7144-A	Target	33.407	13.478		0.000	1.000	false	0/1	false				
183	Analyzed	hsa-miR-362-5p-4378092	B06-7144-A	Target	31.007	11.078		0.000	1.000	false	0/1	false				
184	Analyzed	hsa-miR-363-4378090	B06-7144-A	Target	37.412	17.483		0.000	1.000	false	0/1	false				
