SDS 2.3 RQ Results	1.2
Filename	97A.sdm
Assay Type	RQ Study
EmbeddedFile	B05-15062-A
Run DateTime	Sun Apr 19 08:21:32 GMT 2009
Operator	
ThermalCycleParams	

#  	Status	Detector	Sample	Task	Avg Ct	Avg Delta Ct	Delta Ct SD	Delta Delta Ct SD	RQ	Omit	Wells Omitted	Hide	RQ Min	RQ Max	PlateID	
202	Analyzed	hsa-miR-381-4373020	B05-15062-A	Target	40.000	18.672				false	0/1	false				
203	Analyzed	hsa-miR-382-4373019	B05-15062-A	Target	32.847	11.519		0.000	1.000	false	0/1	false				
204	Analyzed	hsa-miR-383-4373018	B05-15062-A	Target	40.000	18.672				false	0/1	false				
205	Analyzed	hsa-miR-384-4373017	B05-15062-A	Target	40.000	18.672				false	0/1	false				
206	Analyzed	hsa-miR-409-5p-4395442	B05-15062-A	Target	36.723	15.395		0.000	1.000	false	0/1	false				
207	Analyzed	hsa-miR-410-4378093	B05-15062-A	Target	32.883	11.555		0.000	1.000	false	0/1	false				
208	Analyzed	hsa-miR-411-4381013	B05-15062-A	Target	31.093	9.765		0.000	1.000	false	0/1	false				
209	Analyzed	hsa-miR-412-4373199	B05-15062-A	Target	40.000	18.672				false	0/1	false				
210	Analyzed	hsa-miR-422a-4395408	B05-15062-A	Target	30.399	9.071		0.000	1.000	false	0/1	false				
211	Analyzed	hsa-miR-423-5p-4395451	B05-15062-A	Target	32.163	10.835		0.000	1.000	false	0/1	false				
212	Analyzed	hsa-miR-424-4373201	B05-15062-A	Target	34.863	13.535		0.000	1.000	false	0/1	false				
213	Analyzed	hsa-miR-425-4380926	B05-15062-A	Target	28.375	7.046		0.000	1.000	false	0/1	false				
214	Analyzed	hsa-miR-429-4373203	B05-15062-A	Target	28.298	6.970		0.000	1.000	false	0/1	false				
215	Analyzed	hsa-miR-431-4395173	B05-15062-A	Target	40.000	18.672				false	0/1	false				
216	Analyzed	hsa-miR-433-4373205	B05-15062-A	Target	32.720	11.392		0.000	1.000	false	0/1	false				
217	Analyzed	hsa-miR-448-4373206	B05-15062-A	Target	40.000	18.672				false	0/1	false				
218	Analyzed	hsa-miR-449a-4373207	B05-15062-A	Target	32.215	10.887		0.000	1.000	false	0/1	false				
219	Analyzed	hsa-miR-449b-4381011	B05-15062-A	Target	33.481	12.152		0.000	1.000	false	0/1	false				
